case_id,id_unico,DAM,SERIE,reference_nandina,support_count_series,support_count_dams,support_bucket_dams,historical_reference_rank,historical_top1_correct,historical_top3_correct,historical_top5_correct,historical_top10_correct,historical_top50_recovered,historical_mrr_contribution,historical_top1_code,historical_candidate_count_effective,historical_error_hierarchy,exact_normalized_description_in_history,exact_duplicate_same_label,exact_duplicate_different_label,near_duplicate_similarity,near_ge_095,flat_exact_rank,flat_top1,flat_top3,flat_top5,flat_top10,flat_top50,flat_recall100,flat_recall200,hierarchical_exact_rank,hierarchical_top1,hierarchical_top3,hierarchical_top5,hierarchical_top10,hierarchical_top50,hierarchical_recall100,hierarchical_recall200,dense_exact_rank,dense_top1,dense_top3,dense_top5,dense_top10,dense_top50,dense_recall100,dense_recall200,hierarchical_pool_contains_reference_100,hierarchical_pool_contains_reference_200,dual_pool_contains_reference_100,dual_pool_contains_reference_200,pool_70_30_contains_reference_100,pool_70_30_contains_reference_200,integration_top3_available,exact_normative_evidence_all_top3,historical_precedent_all_top3,traceability_complete,reranker_evaluated,reranker_reference_in_pool,reranker_before_rank,reranker_after_rank,reranker_outcome,he4_evaluated,he4_selection_bucket,he4_automatic_available,he4_qualitative_available,he4_candidate_set_exact,he4_top3_order_preserved,he4_historical_reference_valid,he4_normative_reference_valid,he4_generic_normative_warning_pass,he4_traceability_complete,he4_total_score,he4_auditable,he4_trazabilidad,he4_verificabilidad,he4_separacion_historico_normativo,he4_prudencia,he4_consistencia_top3,he4_deteccion_normativa_generica,he4_comparacion,he4_utilidad_auditoria,he4_hard_violation,error_types,error_count
DA-EVAL-V02-00555,118-2026-10-046923-00-24,MARITIMA DEL CALLAO 118,24,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,159,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00556,118-2026-10-046923-00-25,MARITIMA DEL CALLAO 118,25,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,159,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00557,118-2026-10-046923-00-26,MARITIMA DEL CALLAO 118,26,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,159,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00558,118-2026-10-046923-00-27,MARITIMA DEL CALLAO 118,27,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,159,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00559,118-2026-10-046923-00-28,MARITIMA DEL CALLAO 118,28,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,159,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00560,118-2026-10-046923-00-29,MARITIMA DEL CALLAO 118,29,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,159,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00561,118-2026-10-046923-00-3,MARITIMA DEL CALLAO 118,3,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,161,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00562,118-2026-10-046923-00-30,MARITIMA DEL CALLAO 118,30,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,159,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00563,118-2026-10-046923-00-31,MARITIMA DEL CALLAO 118,31,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,159,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00564,118-2026-10-046923-00-32,MARITIMA DEL CALLAO 118,32,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,159,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00565,118-2026-10-046923-00-33,MARITIMA DEL CALLAO 118,33,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,161,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00566,118-2026-10-046923-00-34,MARITIMA DEL CALLAO 118,34,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,161,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00567,118-2026-10-046923-00-35,MARITIMA DEL CALLAO 118,35,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,161,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00568,118-2026-10-046923-00-36,MARITIMA DEL CALLAO 118,36,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,161,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00569,118-2026-10-046923-00-37,MARITIMA DEL CALLAO 118,37,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,161,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00570,118-2026-10-046923-00-38,MARITIMA DEL CALLAO 118,38,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,161,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00571,118-2026-10-046923-00-39,MARITIMA DEL CALLAO 118,39,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,161,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00572,118-2026-10-046923-00-4,MARITIMA DEL CALLAO 118,4,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,161,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00573,118-2026-10-046923-00-40,MARITIMA DEL CALLAO 118,40,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,133,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00574,118-2026-10-046923-00-41,MARITIMA DEL CALLAO 118,41,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,133,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00575,118-2026-10-046923-00-42,MARITIMA DEL CALLAO 118,42,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,133,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00576,118-2026-10-046923-00-43,MARITIMA DEL CALLAO 118,43,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,133,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00577,118-2026-10-046923-00-44,MARITIMA DEL CALLAO 118,44,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,133,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00578,118-2026-10-046923-00-45,MARITIMA DEL CALLAO 118,45,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,133,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,1,1,1,1,TIE,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00579,118-2026-10-046923-00-46,MARITIMA DEL CALLAO 118,46,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,133,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00580,118-2026-10-046923-00-47,MARITIMA DEL CALLAO 118,47,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,133,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00581,118-2026-10-046923-00-48,MARITIMA DEL CALLAO 118,48,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,133,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00582,118-2026-10-046923-00-49,MARITIMA DEL CALLAO 118,49,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,133,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00583,118-2026-10-046923-00-5,MARITIMA DEL CALLAO 118,5,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,161,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00584,118-2026-10-046923-00-50,MARITIMA DEL CALLAO 118,50,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,133,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00585,118-2026-10-046923-00-51,MARITIMA DEL CALLAO 118,51,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,133,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00586,118-2026-10-046923-00-52,MARITIMA DEL CALLAO 118,52,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00587,118-2026-10-046923-00-53,MARITIMA DEL CALLAO 118,53,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00588,118-2026-10-046923-00-54,MARITIMA DEL CALLAO 118,54,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00589,118-2026-10-046923-00-55,MARITIMA DEL CALLAO 118,55,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00590,118-2026-10-046923-00-56,MARITIMA DEL CALLAO 118,56,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00591,118-2026-10-046923-00-57,MARITIMA DEL CALLAO 118,57,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00592,118-2026-10-046923-00-58,MARITIMA DEL CALLAO 118,58,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00593,118-2026-10-046923-00-59,MARITIMA DEL CALLAO 118,59,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00594,118-2026-10-046923-00-6,MARITIMA DEL CALLAO 118,6,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,161,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00595,118-2026-10-046923-00-60,MARITIMA DEL CALLAO 118,60,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00596,118-2026-10-046923-00-61,MARITIMA DEL CALLAO 118,61,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00597,118-2026-10-046923-00-62,MARITIMA DEL CALLAO 118,62,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00598,118-2026-10-046923-00-63,MARITIMA DEL CALLAO 118,63,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00599,118-2026-10-046923-00-64,MARITIMA DEL CALLAO 118,64,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00600,118-2026-10-046923-00-65,MARITIMA DEL CALLAO 118,65,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00601,118-2026-10-046923-00-66,MARITIMA DEL CALLAO 118,66,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00602,118-2026-10-046923-00-67,MARITIMA DEL CALLAO 118,67,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00603,118-2026-10-046923-00-68,MARITIMA DEL CALLAO 118,68,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
DA-EVAL-V02-00604,118-2026-10-046923-00-69,MARITIMA DEL CALLAO 118,69,87032100,76,3,3-4 DAM,1,1,1,1,1,1,1.0,87032100,64,EXACT_NANDINA8,False,False,False,0.0,False,0,0,0,0,0,0,0,,134,0,0,0,0,0,0,1,8,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,3,3,0,,,,NOT_EVALUATED,0,,0,0,,,,,,,,,,,,,,,,,,NORMATIVE_EARLY_RANK_MISS|NORMATIVE_DEEP_ONLY_RECOVERY,2
