case_id,query,historical_rank,historical_candidate_code,historical_score,historical_candidate_history_rank,historical_precedent_ids,historical_precedent_count,historical_precedent_case_id,historical_precedent_id_unico,historical_precedent_dam,historical_precedent_serie,historical_precedent_code,historical_precedent_description,traceability_complete,normative_evidence_status,normative_doc_ids,normative_source,normative_version,normative_type,normative_document_code,normative_source_page,normative_source_line,normative_evidence_reference,has_exact_nandina8_evidence,has_hs6_evidence,has_hs4_evidence,has_chapter_evidence,normative_corpus_sha256
DA-EVAL-V02-00925,"PASTILLA DE FRENO DELANTERA MAK300U, MAKIBA, S/M PASTILLA DE FRENO DELANTERA MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",2,87089999,21.624526621718037,2,DA-HIST-V02-00584,1,DA-HIST-V02-00584,118-2026-10-106393-00-144,118-2026-10-106393-00,144,87089999,"BOLSA DE AIRE DE CABINA DELANTERA, S/M, S/M BOLSA DE AIRE DE CABINA DELANTERA PART NO:WG1664430201 PIEZA DE CABINA METAL",1,exact_nandina8_evidence,NANDINA_87089999,NANDINA,hierarchical_v0.1,nandina_8,87089999,406,49,8708.99.99 - - - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00925,"PASTILLA DE FRENO DELANTERA MAK300U, MAKIBA, S/M PASTILLA DE FRENO DELANTERA MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",3,87083010,19.447575768132573,3,DA-HIST-V02-00528,1,DA-HIST-V02-00528,118-2026-10-096423-00-37,118-2026-10-096423-00,37,87083010,"PASTILLAS DE FRENO,PEUGEOT,PASTILLAS DE FRENO, PART NUMBER: 904976548A COMPOUND 198 FRONT BRAKE PAD PASTILLAS DE FRENO USO: REPUESTO AUTOMOTRIZ, COMPONENTE: METAL",1,exact_nandina8_evidence,NANDINA_87083010,NANDINA,hierarchical_v0.1,nandina_8,87083010,405,49,8708.30.10 - - Guarniciones de frenos montadas u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00926,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA22TA009418,VI:L6UB4HA22TA009418,MO:JN1P63QMK2D26034451,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",1,87032100,66.33239574866731,1,DA-HIST-V02-00214,1,DA-HIST-V02-00214,118-2026-10-010497-00-20,118-2026-10-010497-00,20,87032100,"L7,MARCA:LINHAI,MODELO:M170,AÑO MOD:2025 CH:25PB18,VI:LL8AEK4F3S0L10066,MO:LH1P57FJ-2 SJ01882,CC:149.6,NC:1,CO:GASOLINA,SNTT:0 CA:CUATRIMOTO,PM:7.50@7500,AS:1,PA:2,FR:4X2,TT:AUT,C1:GRIS PB:190,PN:108,CU:82,LA:1905,AN:1048,AL:1150,NR:4 TE:ELECTRICO,SAC,KILOMETRAJE:1.00",1,exact_nandina8_evidence,NANDINA_87032100,NANDINA,hierarchical_v0.1,nandina_8,87032100,403,29,8703.21.00 - - De cilindrada inferior o igual a 1.000 cm3 u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00926,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA22TA009418,VI:L6UB4HA22TA009418,MO:JN1P63QMK2D26034451,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",2,87046010,52.20308356806914,77,DA-HIST-V02-00823,1,DA-HIST-V02-00823,118-2026-10-116515-00-10,118-2026-10-116515-00,10,87046010,"L2,MARCA:OPAI,MODELO:,AÑO MOD:2026 CH:HF0ZWG3A0TA022521,VI:HF0ZWG3A0TA022521,MO:140ZW6048403NAHB0224,CC:0,CO:ELECTRICO,SNTT:0 CA:TRIMOTO CARGA,PM:1500.00@43,AS:1,PA:1,FR:3X2,TT:AUT,C1:GRIS PB:355,PN:180,CU:175,LA:2970,AN:1080,AL:1200,NR:3 TE:ELECTRICO,SAC,KILOMETRAJE:1, 140ZW6048403NAHB022421",1,exact_nandina8_evidence,NANDINA_87046010,NANDINA,hierarchical_v0.1,nandina_8,87046010,404,53,"8704.60.10 - - De peso total con carga máxima inferior a 4,537 t u",1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00926,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA22TA009418,VI:L6UB4HA22TA009418,MO:JN1P63QMK2D26034451,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",3,87116000,46.89595438584934,122,DA-HIST-V02-00882,1,DA-HIST-V02-00882,118-2026-10-116515-00-88,118-2026-10-116515-00,88,87116000,"L1,MARCA:DRIVETRON,MODELO:DT01,AÑO MOD:2026 CH:000000000T0000000,VI:,MO:0000,CC:0,CO:ELECTRICO,SNTT:1 CA:MOTOCICLETA,AS:1,PA:0,FR:2X1,TT:AUT,C1:NEGRO PB:100,PN:25,CU:75 TE:ELECTRICO,SAC,KILOMETRAJE:1.00",1,exact_nandina8_evidence,NANDINA_87116000,NANDINA,hierarchical_v0.1,nandina_8,87116000,407,13,8711.60.00 - Propulsados con motor eléctrico u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00927,"PASTILLA DE FRENO POSTERIOR MAK300U, MAKIBA, S/M PASTILLA DE FRENO POSTERIOR MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",1,87083029,25.812377631150852,1,DA-HIST-V02-00873,1,DA-HIST-V02-00873,118-2026-10-116515-00-64,118-2026-10-116515-00,64,87083029,"pastilla de freno, S/M, HX1500DZH-2 /HX1500DZH-3 / HX1 pastilla de freno PARA COMERCIALIZACION",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00927,"PASTILLA DE FRENO POSTERIOR MAK300U, MAKIBA, S/M PASTILLA DE FRENO POSTERIOR MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",2,87083010,19.447575768132573,8,DA-HIST-V02-00528,1,DA-HIST-V02-00528,118-2026-10-096423-00-37,118-2026-10-096423-00,37,87083010,"PASTILLAS DE FRENO,PEUGEOT,PASTILLAS DE FRENO, PART NUMBER: 904976548A COMPOUND 198 FRONT BRAKE PAD PASTILLAS DE FRENO USO: REPUESTO AUTOMOTRIZ, COMPONENTE: METAL",1,exact_nandina8_evidence,NANDINA_87083010,NANDINA,hierarchical_v0.1,nandina_8,87083010,405,49,8708.30.10 - - Guarniciones de frenos montadas u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00927,"PASTILLA DE FRENO POSTERIOR MAK300U, MAKIBA, S/M PASTILLA DE FRENO POSTERIOR MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",3,87149400,17.503221526771917,14,DA-HIST-V02-00742,1,DA-HIST-V02-00742,118-2026-10-113456-00-14,118-2026-10-113456-00,14,87149400,"BOMBIN POSTERIOR,BAJAJ,24151164, convierte la fuerza mecánica del pedal o palanca de freno en presión hidráulica para activ material metal con caucho CYL ASSY WHEEL COMP R",1,exact_nandina8_evidence,NANDINA_87149400,NANDINA,hierarchical_v0.1,nandina_8,87149400,407,31,"8714.94.00 - - Frenos, incluidos los bujes con freno, y sus partes u",1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00928,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",1,87084010,22.426878773016067,1,DA-HIST-V02-00574,1,DA-HIST-V02-00574,118-2026-10-106393-00-12,118-2026-10-106393-00,12,87084010,"PALANCA DE CAMBIOS COMPLETO, S/M, S/M PALANCA DE CAMBIOS COMPLETO PART NO:DZ93259240066 PIEZA DE CAJA METAL",1,exact_nandina8_evidence,NANDINA_87084010,NANDINA,hierarchical_v0.1,nandina_8,87084010,406,5,8708.40.10 - - Cajas de cambio u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00928,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",2,87089399,21.749286632447784,2,DA-HIST-V02-00671,1,DA-HIST-V02-00671,118-2026-10-106393-00-424,118-2026-10-106393-00,424,87089399,"BASE DE HORQUILLA COMPLETO, S/M, S/M BASE DE HORQUILLA COMPLETO PART NO:JS180-1601024-6 PIEZA DE EMBRAGUE METAL",1,exact_nandina8_evidence,NANDINA_87089399,NANDINA,hierarchical_v0.1,nandina_8,87089399,406,30,8708.93.99 - - - - Las demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00928,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",3,87141090,19.85893156461831,3,DA-HIST-V02-00779,1,DA-HIST-V02-00779,118-2026-10-113456-00-91,118-2026-10-113456-00,91,87141090,"MANGUERA DE REGULADOR GLP 4T,BAJAJ,24121434, ES UN COMPONENTE QUE CONDUCE GAS AL SISTEMA DE GAS material de jebe - caucho HOSE MFV TO LPR",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00929,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",1,87084010,22.426878773016067,1,DA-HIST-V02-00574,1,DA-HIST-V02-00574,118-2026-10-106393-00-12,118-2026-10-106393-00,12,87084010,"PALANCA DE CAMBIOS COMPLETO, S/M, S/M PALANCA DE CAMBIOS COMPLETO PART NO:DZ93259240066 PIEZA DE CAJA METAL",1,exact_nandina8_evidence,NANDINA_87084010,NANDINA,hierarchical_v0.1,nandina_8,87084010,406,5,8708.40.10 - - Cajas de cambio u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00929,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",2,87089399,21.749286632447784,2,DA-HIST-V02-00671,1,DA-HIST-V02-00671,118-2026-10-106393-00-424,118-2026-10-106393-00,424,87089399,"BASE DE HORQUILLA COMPLETO, S/M, S/M BASE DE HORQUILLA COMPLETO PART NO:JS180-1601024-6 PIEZA DE EMBRAGUE METAL",1,exact_nandina8_evidence,NANDINA_87089399,NANDINA,hierarchical_v0.1,nandina_8,87089399,406,30,8708.93.99 - - - - Las demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00929,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",3,87141090,19.85893156461831,3,DA-HIST-V02-00779,1,DA-HIST-V02-00779,118-2026-10-113456-00-91,118-2026-10-113456-00,91,87141090,"MANGUERA DE REGULADOR GLP 4T,BAJAJ,24121434, ES UN COMPONENTE QUE CONDUCE GAS AL SISTEMA DE GAS material de jebe - caucho HOSE MFV TO LPR",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00930,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",1,87084010,22.426878773016067,1,DA-HIST-V02-00574,1,DA-HIST-V02-00574,118-2026-10-106393-00-12,118-2026-10-106393-00,12,87084010,"PALANCA DE CAMBIOS COMPLETO, S/M, S/M PALANCA DE CAMBIOS COMPLETO PART NO:DZ93259240066 PIEZA DE CAJA METAL",1,exact_nandina8_evidence,NANDINA_87084010,NANDINA,hierarchical_v0.1,nandina_8,87084010,406,5,8708.40.10 - - Cajas de cambio u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00930,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",2,87089399,21.749286632447784,2,DA-HIST-V02-00671,1,DA-HIST-V02-00671,118-2026-10-106393-00-424,118-2026-10-106393-00,424,87089399,"BASE DE HORQUILLA COMPLETO, S/M, S/M BASE DE HORQUILLA COMPLETO PART NO:JS180-1601024-6 PIEZA DE EMBRAGUE METAL",1,exact_nandina8_evidence,NANDINA_87089399,NANDINA,hierarchical_v0.1,nandina_8,87089399,406,30,8708.93.99 - - - - Las demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00930,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",3,87141090,19.85893156461831,3,DA-HIST-V02-00779,1,DA-HIST-V02-00779,118-2026-10-113456-00-91,118-2026-10-113456-00,91,87141090,"MANGUERA DE REGULADOR GLP 4T,BAJAJ,24121434, ES UN COMPONENTE QUE CONDUCE GAS AL SISTEMA DE GAS material de jebe - caucho HOSE MFV TO LPR",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00931,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",1,87084010,22.426878773016067,1,DA-HIST-V02-00574,1,DA-HIST-V02-00574,118-2026-10-106393-00-12,118-2026-10-106393-00,12,87084010,"PALANCA DE CAMBIOS COMPLETO, S/M, S/M PALANCA DE CAMBIOS COMPLETO PART NO:DZ93259240066 PIEZA DE CAJA METAL",1,exact_nandina8_evidence,NANDINA_87084010,NANDINA,hierarchical_v0.1,nandina_8,87084010,406,5,8708.40.10 - - Cajas de cambio u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00931,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",2,87089399,21.749286632447784,2,DA-HIST-V02-00671,1,DA-HIST-V02-00671,118-2026-10-106393-00-424,118-2026-10-106393-00,424,87089399,"BASE DE HORQUILLA COMPLETO, S/M, S/M BASE DE HORQUILLA COMPLETO PART NO:JS180-1601024-6 PIEZA DE EMBRAGUE METAL",1,exact_nandina8_evidence,NANDINA_87089399,NANDINA,hierarchical_v0.1,nandina_8,87089399,406,30,8708.93.99 - - - - Las demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00931,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",3,87141090,19.85893156461831,3,DA-HIST-V02-00779,1,DA-HIST-V02-00779,118-2026-10-113456-00-91,118-2026-10-113456-00,91,87141090,"MANGUERA DE REGULADOR GLP 4T,BAJAJ,24121434, ES UN COMPONENTE QUE CONDUCE GAS AL SISTEMA DE GAS material de jebe - caucho HOSE MFV TO LPR",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00932,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",1,87084010,22.426878773016067,1,DA-HIST-V02-00574,1,DA-HIST-V02-00574,118-2026-10-106393-00-12,118-2026-10-106393-00,12,87084010,"PALANCA DE CAMBIOS COMPLETO, S/M, S/M PALANCA DE CAMBIOS COMPLETO PART NO:DZ93259240066 PIEZA DE CAJA METAL",1,exact_nandina8_evidence,NANDINA_87084010,NANDINA,hierarchical_v0.1,nandina_8,87084010,406,5,8708.40.10 - - Cajas de cambio u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00932,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",2,87089399,21.749286632447784,2,DA-HIST-V02-00671,1,DA-HIST-V02-00671,118-2026-10-106393-00-424,118-2026-10-106393-00,424,87089399,"BASE DE HORQUILLA COMPLETO, S/M, S/M BASE DE HORQUILLA COMPLETO PART NO:JS180-1601024-6 PIEZA DE EMBRAGUE METAL",1,exact_nandina8_evidence,NANDINA_87089399,NANDINA,hierarchical_v0.1,nandina_8,87089399,406,30,8708.93.99 - - - - Las demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00932,"SISTEMA DE FRENO COMPLETO MAK300U, MAKIBA, S/M SISTEMA DE FRENO COMPLETO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",3,87141090,19.85893156461831,3,DA-HIST-V02-00779,1,DA-HIST-V02-00779,118-2026-10-113456-00-91,118-2026-10-113456-00,91,87141090,"MANGUERA DE REGULADOR GLP 4T,BAJAJ,24121434, ES UN COMPONENTE QUE CONDUCE GAS AL SISTEMA DE GAS material de jebe - caucho HOSE MFV TO LPR",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00933,"DISCO DE FRENO DELANTERO MAK300U, MAKIBA, S/M DISCO DE FRENO DELANTERO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",1,87149900,32.8646891344526,1,DA-HIST-V02-00321,1,DA-HIST-V02-00321,118-2026-10-032668-00-80,118-2026-10-032668-00,80,87149900,"Disco de freno delantero, TAO MOTOR, TAO 300 Disco de freno delantero Front brake disc Acero",1,exact_nandina8_evidence,NANDINA_87149900,NANDINA,hierarchical_v0.1,nandina_8,87149900,407,34,8714.99.00 - - Los demás u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00933,"DISCO DE FRENO DELANTERO MAK300U, MAKIBA, S/M DISCO DE FRENO DELANTERO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",2,87083029,29.30265101547025,2,DA-HIST-V02-00532,1,DA-HIST-V02-00532,118-2026-10-096423-00-41,118-2026-10-096423-00,41,87083029,"CAÑERIA DE FRENO DELANTERO,PEUGEOT,CAÑERIA DE FRENO DELANTERO, PART NUMBER: 9824245580 TUBE FLEXIBLE G CAÑERIA DE FRENO DELANTERO USO: REPUESTO AUTOMOTRIZ, COMPONENTE: METAL",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00933,"DISCO DE FRENO DELANTERO MAK300U, MAKIBA, S/M DISCO DE FRENO DELANTERO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",3,87141090,20.266555713196972,3,DA-HIST-V02-00780,1,DA-HIST-V02-00780,118-2026-10-113456-00-92,118-2026-10-113456-00,92,87141090,"MANGUERA FRENO DELANTERO 4T FL,BAJAJ,AA151039, ES UN COMPONENTE QUE CONDUCE LIQUIDO DE FRENO AL BOMBIN DELANTERO material freno con metal HOSE BRAKE FRONT RE205 FL",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00934,"DISCO DE FRENO DELANTERO MAK300U, MAKIBA, S/M DISCO DE FRENO DELANTERO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",1,87149900,32.8646891344526,1,DA-HIST-V02-00321,1,DA-HIST-V02-00321,118-2026-10-032668-00-80,118-2026-10-032668-00,80,87149900,"Disco de freno delantero, TAO MOTOR, TAO 300 Disco de freno delantero Front brake disc Acero",1,exact_nandina8_evidence,NANDINA_87149900,NANDINA,hierarchical_v0.1,nandina_8,87149900,407,34,8714.99.00 - - Los demás u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00934,"DISCO DE FRENO DELANTERO MAK300U, MAKIBA, S/M DISCO DE FRENO DELANTERO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",2,87083029,29.30265101547025,2,DA-HIST-V02-00532,1,DA-HIST-V02-00532,118-2026-10-096423-00-41,118-2026-10-096423-00,41,87083029,"CAÑERIA DE FRENO DELANTERO,PEUGEOT,CAÑERIA DE FRENO DELANTERO, PART NUMBER: 9824245580 TUBE FLEXIBLE G CAÑERIA DE FRENO DELANTERO USO: REPUESTO AUTOMOTRIZ, COMPONENTE: METAL",1,exact_nandina8_evidence,NANDINA_87083029,NANDINA,hierarchical_v0.1,nandina_8,87083029,406,3,8708.30.29 - - - Las demás partes u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00934,"DISCO DE FRENO DELANTERO MAK300U, MAKIBA, S/M DISCO DE FRENO DELANTERO MAK300U EN PIEZAS REPUESTO DE CUATRIMOTO",3,87141090,20.266555713196972,3,DA-HIST-V02-00780,1,DA-HIST-V02-00780,118-2026-10-113456-00-92,118-2026-10-113456-00,92,87141090,"MANGUERA FRENO DELANTERO 4T FL,BAJAJ,AA151039, ES UN COMPONENTE QUE CONDUCE LIQUIDO DE FRENO AL BOMBIN DELANTERO material freno con metal HOSE BRAKE FRONT RE205 FL",1,exact_nandina8_evidence,NANDINA_87141090,NANDINA,hierarchical_v0.1,nandina_8,87141090,407,23,8714.10.90 - - Los demás u,1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00935,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA24TA009422,VI:L6UB4HA24TA009422,MO:JN1P63QMK2D26034457,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",1,87032100,66.33239574866731,1,DA-HIST-V02-00214,1,DA-HIST-V02-00214,118-2026-10-010497-00-20,118-2026-10-010497-00,20,87032100,"L7,MARCA:LINHAI,MODELO:M170,AÑO MOD:2025 CH:25PB18,VI:LL8AEK4F3S0L10066,MO:LH1P57FJ-2 SJ01882,CC:149.6,NC:1,CO:GASOLINA,SNTT:0 CA:CUATRIMOTO,PM:7.50@7500,AS:1,PA:2,FR:4X2,TT:AUT,C1:GRIS PB:190,PN:108,CU:82,LA:1905,AN:1048,AL:1150,NR:4 TE:ELECTRICO,SAC,KILOMETRAJE:1.00",1,exact_nandina8_evidence,NANDINA_87032100,NANDINA,hierarchical_v0.1,nandina_8,87032100,403,29,8703.21.00 - - De cilindrada inferior o igual a 1.000 cm3 u,1,0,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
DA-EVAL-V02-00935,"L7,MARCA:MAKIBA,MODELO:MAK 180U,AÑO MOD:2026 CH:L6UB4HA24TA009422,VI:L6UB4HA24TA009422,MO:JN1P63QMK2D26034457,CC:180,NC:1,CO:GASOLINA,S CA:CUATRIMOTO,PM:7.50@7500,AS:2,EJ:2,PA:1,FR:4X2,TT:AUT,C1:GRIS PB:341,PN:191,CU:150,LA:1700,AN:1055,AL:1095,NR:4 TE:CHI,SAC",2,87046010,52.20308356806914,77,DA-HIST-V02-00823,1,DA-HIST-V02-00823,118-2026-10-116515-00-10,118-2026-10-116515-00,10,87046010,"L2,MARCA:OPAI,MODELO:,AÑO MOD:2026 CH:HF0ZWG3A0TA022521,VI:HF0ZWG3A0TA022521,MO:140ZW6048403NAHB0224,CC:0,CO:ELECTRICO,SNTT:0 CA:TRIMOTO CARGA,PM:1500.00@43,AS:1,PA:1,FR:3X2,TT:AUT,C1:GRIS PB:355,PN:180,CU:175,LA:2970,AN:1080,AL:1200,NR:3 TE:ELECTRICO,SAC,KILOMETRAJE:1, 140ZW6048403NAHB022421",1,exact_nandina8_evidence,NANDINA_87046010,NANDINA,hierarchical_v0.1,nandina_8,87046010,404,53,"8704.60.10 - - De peso total con carga máxima inferior a 4,537 t u",1,1,1,1,f389ae6c303279cfea23697cbedb3315a5254254c2efc2450cf28f81243df175
